opco,dbTechnology,hostName,variant,tenatnId,dbType,dbVersion,memberStatus,clusterName,port,instanceType,databseRole,isClustered,patchCompliance,env,physMemory,totalCPUs,dbSizeMB,encAtRest,encTechnique,backupMethod,isExternalFacing,sslEnabled,databaseTier,auditCompliance,isDBaaS,dbaasVendor,lastChangeDate
"MERCER","mongo","ip-10-236-75-137.ec2.internal","Enterprise","mongo.rs.REPGBM112.ip-10-236-75-137.ec2.internal.27122","traditional","4.0.12","Active","REPGBM112","27122","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","227.6171875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-107-47.ec2.internal","Enterprise","mongo.rs.REPICE128.ip-10-236-107-47.ec2.internal.27128","traditional","4.0.12","Active","REPICE128","27128","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","614.73828125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-89-48.ec2.internal","Enterprise","mongo.rs.REPICE128.ip-10-236-89-48.ec2.internal.27128","traditional","4.0.12","Active","REPICE128","27128","mongo.rs","PRIMARY","Yes","No","uat","267355172864","32","614.73828125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-75-137.ec2.internal","Enterprise","mongo.rs.REPICE128.ip-10-236-75-137.ec2.internal.27128","traditional","4.0.12","Active","REPICE128","27128","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","614.73828125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-107-47.ec2.internal","Enterprise","mongo.rs.REPMMPBW.ip-10-236-107-47.ec2.internal.27123","traditional","4.0.12","Active","REPMMPBW","27123","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","614.1171875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-89-48.ec2.internal","Enterprise","mongo.rs.REPMMPBW.ip-10-236-89-48.ec2.internal.27123","traditional","4.0.12","Active","REPMMPBW","27123","mongo.rs","PRIMARY","Yes","No","uat","267355172864","32","614.1171875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-75-137.ec2.internal","Enterprise","mongo.rs.REPMMPBW.ip-10-236-75-137.ec2.internal.27123","traditional","4.0.12","Active","REPMMPBW","27123","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","614.1171875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-107-47.ec2.internal","Enterprise","mongo.rs.REPMDCATICSDLRY.ip-10-236-107-47.ec2.internal.27124","traditional","4.0.12","Active","REPMDCATICSDLRY","27124","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","1355.60546875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-89-48.ec2.internal","Enterprise","mongo.rs.REPMDCATICSDLRY.ip-10-236-89-48.ec2.internal.27124","traditional","4.0.12","Active","REPMDCATICSDLRY","27124","mongo.rs","PRIMARY","Yes","No","uat","267355172864","32","1355.60546875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-75-137.ec2.internal","Enterprise","mongo.rs.REPMDCATICSDLRY.ip-10-236-75-137.ec2.internal.27124","traditional","4.0.12","Active","REPMDCATICSDLRY","27124","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","1355.60546875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-107-47.ec2.internal","Enterprise","mongo.rs.REPMDCATICSATNG.ip-10-236-107-47.ec2.internal.27125","traditional","4.0.12","Active","REPMDCATICSATNG","27125","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","197.87890625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-89-48.ec2.internal","Enterprise","mongo.rs.REPMDCATICSATNG.ip-10-236-89-48.ec2.internal.27125","traditional","4.0.12","Active","REPMDCATICSATNG","27125","mongo.rs","PRIMARY","Yes","No","uat","267355172864","32","197.87890625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-75-137.ec2.internal","Enterprise","mongo.rs.REPMDCATICSATNG.ip-10-236-75-137.ec2.internal.27125","traditional","4.0.12","Active","REPMDCATICSATNG","27125","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","197.87890625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-107-47.ec2.internal","Enterprise","mongo.rs.REPENH063.ip-10-236-107-47.ec2.internal.27063","traditional","4.0.12","Active","REPENH063","27063","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","462016.75","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-89-48.ec2.internal","Enterprise","mongo.rs.REPENH063.ip-10-236-89-48.ec2.internal.27063","traditional","4.0.12","Active","REPENH063","27063","mongo.rs","PRIMARY","Yes","No","uat","267355172864","32","462016.75","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-75-137.ec2.internal","Enterprise","mongo.rs.REPENH063.ip-10-236-75-137.ec2.internal.27063","traditional","4.0.12","Active","REPENH063","27063","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","462016.75","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-107-47.ec2.internal","Enterprise","mongo.rs.REPENH032.ip-10-236-107-47.ec2.internal.27032","traditional","4.0.12","Active","REPENH032","27032","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","1226.671875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-89-48.ec2.internal","Enterprise","mongo.rs.REPENH032.ip-10-236-89-48.ec2.internal.27032","traditional","4.0.12","Active","REPENH032","27032","mongo.rs","PRIMARY","Yes","No","uat","267355172864","32","1226.671875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-75-137.ec2.internal","Enterprise","mongo.rs.REPENH032.ip-10-236-75-137.ec2.internal.27032","traditional","4.0.12","Active","REPENH032","27032","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","1226.671875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-107-47.ec2.internal","Enterprise","mongo.rs.REPENH030.ip-10-236-107-47.ec2.internal.27030","traditional","4.0.12","Active","REPENH030","27030","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","312.234375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-89-48.ec2.internal","Enterprise","mongo.rs.REPENH030.ip-10-236-89-48.ec2.internal.27030","traditional","4.0.12","Active","REPENH030","27030","mongo.rs","PRIMARY","Yes","No","uat","267355172864","32","312.234375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-75-137.ec2.internal","Enterprise","mongo.rs.REPENH030.ip-10-236-75-137.ec2.internal.27030","traditional","4.0.12","Active","REPENH030","27030","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","312.234375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-107-47.ec2.internal","Enterprise","mongo.rs.REPENH029.ip-10-236-107-47.ec2.internal.27029","traditional","4.0.12","Active","REPENH029","27029","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","2843.91015625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-89-48.ec2.internal","Enterprise","mongo.rs.REPENH029.ip-10-236-89-48.ec2.internal.27029","traditional","4.0.12","Active","REPENH029","27029","mongo.rs","PRIMARY","Yes","No","uat","267355172864","32","2843.91015625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-75-137.ec2.internal","Enterprise","mongo.rs.REPENH029.ip-10-236-75-137.ec2.internal.27029","traditional","4.0.12","Active","REPENH029","27029","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","2843.91015625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-107-47.ec2.internal","Enterprise","mongo.rs.REPMDCEVENTS121.ip-10-236-107-47.ec2.internal.27121","traditional","4.0.12","Active","REPMDCEVENTS121","27121","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","2309.86328125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-89-48.ec2.internal","Enterprise","mongo.rs.REPMDCEVENTS121.ip-10-236-89-48.ec2.internal.27121","traditional","4.0.12","Active","REPMDCEVENTS121","27121","mongo.rs","PRIMARY","Yes","No","uat","267355172864","32","2309.86328125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-75-137.ec2.internal","Enterprise","mongo.rs.REPMDCEVENTS121.ip-10-236-75-137.ec2.internal.27121","traditional","4.0.12","Active","REPMDCEVENTS121","27121","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","2309.86328125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-107-47.ec2.internal","Enterprise","mongo.rs.REPMDCCOMMARCH119.ip-10-236-107-47.ec2.internal.27119","traditional","4.0.12","Active","REPMDCCOMMARCH119","27119","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","213.86328125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-89-48.ec2.internal","Enterprise","mongo.rs.REPMDCCOMMARCH119.ip-10-236-89-48.ec2.internal.27119","traditional","4.0.12","Active","REPMDCCOMMARCH119","27119","mongo.rs","PRIMARY","Yes","No","uat","267355172864","32","213.86328125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-75-137.ec2.internal","Enterprise","mongo.rs.REPMDCCOMMARCH119.ip-10-236-75-137.ec2.internal.27119","traditional","4.0.12","Active","REPMDCCOMMARCH119","27119","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","213.86328125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-107-47.ec2.internal","Enterprise","mongo.rs.REPMDCCOMM118.ip-10-236-107-47.ec2.internal.27118","traditional","4.0.12","Active","REPMDCCOMM118","27118","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","1739.64453125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-89-48.ec2.internal","Enterprise","mongo.rs.REPMDCCOMM118.ip-10-236-89-48.ec2.internal.27118","traditional","4.0.12","Active","REPMDCCOMM118","27118","mongo.rs","PRIMARY","Yes","No","uat","267355172864","32","1739.64453125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-75-137.ec2.internal","Enterprise","mongo.rs.REPMDCCOMM118.ip-10-236-75-137.ec2.internal.27118","traditional","4.0.12","Active","REPMDCCOMM118","27118","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","1739.64453125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-107-47.ec2.internal","Enterprise","mongo.rs.REPMDCAUTHOR117.ip-10-236-107-47.ec2.internal.27117","traditional","4.0.12","Active","REPMDCAUTHOR117","27117","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","279.19921875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-89-48.ec2.internal","Enterprise","mongo.rs.REPMDCAUTHOR117.ip-10-236-89-48.ec2.internal.27117","traditional","4.0.12","Active","REPMDCAUTHOR117","27117","mongo.rs","PRIMARY","Yes","No","uat","267355172864","32","279.19921875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-75-137.ec2.internal","Enterprise","mongo.rs.REPMDCAUTHOR117.ip-10-236-75-137.ec2.internal.27117","traditional","4.0.12","Active","REPMDCAUTHOR117","27117","mongo.rs","SECONDARY","Yes","No","uat","267355172864","32","279.19921875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0034","Enterprise","mongo.rs.REPONEVIEW4DE149.gbex25v0034.27149","traditional","4.0.12","Active","REPONEVIEW4DE149","27149","mongo.rs","SECONDARY","Yes","No","uat","33547907072","4","71.5078125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0029","Enterprise","mongo.rs.REPONEVIEW4DE149.gbex25v0029.27149","traditional","4.0.12","Active","REPONEVIEW4DE149","27149","mongo.rs","PRIMARY","Yes","No","uat","33547907072","4","71.5078125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0035","Enterprise","mongo.rs.REPONEVIEW4DE149.gbex25v0035.27149","traditional","4.0.12","Active","REPONEVIEW4DE149","27149","mongo.rs","SECONDARY","Yes","No","uat","33547907072","4","71.5078125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0034","Enterprise","mongo.rs.REPONEVIEW4IE148.gbex25v0034.27148","traditional","4.0.12","Active","REPONEVIEW4IE148","27148","mongo.rs","SECONDARY","Yes","No","uat","33547907072","4","71.5546875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0029","Enterprise","mongo.rs.REPONEVIEW4IE148.gbex25v0029.27148","traditional","4.0.12","Active","REPONEVIEW4IE148","27148","mongo.rs","PRIMARY","Yes","No","uat","33547907072","4","71.5546875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0035","Enterprise","mongo.rs.REPONEVIEW4IE148.gbex25v0035.27148","traditional","4.0.12","Active","REPONEVIEW4IE148","27148","mongo.rs","SECONDARY","Yes","No","uat","33547907072","4","71.5546875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0034","Enterprise","mongo.rs.REPONEVIEW4UK127.gbex25v0034.27127","traditional","4.0.12","Active","REPONEVIEW4UK127","27127","mongo.rs","SECONDARY","Yes","No","uat","33547907072","4","98.71484375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0029","Enterprise","mongo.rs.REPONEVIEW4UK127.gbex25v0029.27127","traditional","4.0.12","Active","REPONEVIEW4UK127","27127","mongo.rs","PRIMARY","Yes","No","uat","33547907072","4","98.71484375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0035","Enterprise","mongo.rs.REPONEVIEW4UK127.gbex25v0035.27127","traditional","4.0.12","Active","REPONEVIEW4UK127","27127","mongo.rs","SECONDARY","Yes","No","uat","33547907072","4","98.71484375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0034","Enterprise","mongo.rs.REPADMERCONTACT035.gbex25v0034.27035","traditional","4.0.12","Active","REPADMERCONTACT035","27035","mongo.rs","SECONDARY","Yes","No","uat","33547907072","4","1040.2578125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0029","Enterprise","mongo.rs.REPADMERCONTACT035.gbex25v0029.27035","traditional","4.0.12","Active","REPADMERCONTACT035","27035","mongo.rs","PRIMARY","Yes","No","uat","33547907072","4","1040.2578125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0035","Enterprise","mongo.rs.REPADMERCONTACT035.gbex25v0035.27035","traditional","4.0.12","Active","REPADMERCONTACT035","27035","mongo.rs","SECONDARY","Yes","No","uat","33547907072","4","1040.2578125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0034","Enterprise","mongo.rs.REPDOCSOLUTION028.gbex25v0034.27028","traditional","4.0.12","Active","REPDOCSOLUTION028","27028","mongo.rs","SECONDARY","Yes","No","uat","33547907072","4","2789.83984375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0029","Enterprise","mongo.rs.REPDOCSOLUTION028.gbex25v0029.27028","traditional","4.0.12","Active","REPDOCSOLUTION028","27028","mongo.rs","PRIMARY","Yes","No","uat","33547907072","4","2789.83984375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0035","Enterprise","mongo.rs.REPDOCSOLUTION028.gbex25v0035.27028","traditional","4.0.12","Active","REPDOCSOLUTION028","27028","mongo.rs","SECONDARY","Yes","No","uat","33547907072","4","2789.83984375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0034","Enterprise","mongo.rs.REPMFA034.gbex25v0034.27034","traditional","4.0.12","Active","REPMFA034","27034","mongo.rs","SECONDARY","Yes","No","uat","33547907072","4","846.72265625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0029","Enterprise","mongo.rs.REPMFA034.gbex25v0029.27034","traditional","4.0.12","Active","REPMFA034","27034","mongo.rs","PRIMARY","Yes","No","uat","33547907072","4","846.72265625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0035","Enterprise","mongo.rs.REPMFA034.gbex25v0035.27034","traditional","4.0.12","Active","REPMFA034","27034","mongo.rs","SECONDARY","Yes","No","uat","33547907072","4","846.72265625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0034","Enterprise","mongo.rs.REPINT073.gbex25v0034.27073","traditional","4.0.12","Active","REPINT073","27073","mongo.rs","SECONDARY","Yes","No","uat","33547907072","4","288.328125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","gbex25v0029","Enterprise","mongo.rs.REPINT073.gbex25v0029.27073","traditional","4.0.12","Active","REPINT073","27073","mongo.rs","PRIMARY","Yes","No","uat","33547907072","4","288.328125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
